2026-05-04 14:37:30 |                                 Quadtrix-v1.0                                 

2026-05-04 14:37:30 |   Started                     2026-05-04  14:37:30        
2026-05-04 14:37:30 |   Device                      CPU                         
2026-05-04 14:37:30 |   PyTorch                     2.4.1+cpu                   
2026-05-04 14:37:30 |   Log file                    C:\Users\Admin\Documents\GitHub\Quadtrix.cpp\engine\logs\run_20260504_143730.txt        

2026-05-04 14:37:39 | ==============================================================================
2026-05-04 14:37:39 |   CONFIG
2026-05-04 14:37:39 | ==============================================================================
2026-05-04 14:37:39 |   Seed                        1337                        
2026-05-04 14:37:39 |   Batch size                  16                          
2026-05-04 14:37:39 |   Block size                  32                          
2026-05-04 14:37:39 |   Learning rate               0.001                       
2026-05-04 14:37:39 |   Layers                      4                           
2026-05-04 14:37:39 |   Heads                       4                           
2026-05-04 14:37:39 |   Embedding dim               64                          
2026-05-04 14:37:39 |   Dropout                     0.1                         
2026-05-04 14:37:39 |   Parameters                  6,684,497                   
2026-05-04 14:37:39 |   Train tokens                7,065,137                   
2026-05-04 14:37:39 |   Val tokens                  785,016                     
2026-05-04 14:37:39 |   Data file                   C:\Users\Admin\Documents\GitHub\Quadtrix.cpp\engine\input.txt        

2026-05-04 14:37:39 | ==============================================================================
2026-05-04 14:37:39 |   TRAINING
2026-05-04 14:37:39 |   10,000 steps | eval every 10 | checkpoint on improvement
2026-05-04 14:37:39 | ==============================================================================

2026-05-04 14:37:45 | step    0/10000 | loss 10.823271          | norm 0.0000          | lr 1.00e-03 | 6008.76 ms | 60.0% bf16 MFU | 85 tok/s
2026-05-04 14:39:53 | step  110/10000 | loss 5.735040 (-0.10z) | norm 0.7108 (-0.10z) | lr 1.00e-03 | 134747.30 ms | 60.0% bf16 MFU | 421 tok/s
2026-05-04 14:40:06 | step  120/10000 | loss 5.582746 (-0.15z) | norm 0.7010 (-0.15z) | lr 1.00e-03 | 147069.85 ms | 60.0% bf16 MFU | 421 tok/s
2026-05-04 14:40:16 | step  130/10000 | loss 5.540210 (-0.04z) | norm 0.6215 (-0.04z) | lr 1.00e-03 | 157757.56 ms | 60.0% bf16 MFU | 425 tok/s
2026-05-04 14:40:27 | step  140/10000 | loss 5.415887 (-0.12z) | norm 0.7015 (-0.12z) | lr 1.00e-03 | 168680.35 ms | 60.0% bf16 MFU | 427 tok/s
2026-05-04 14:40:38 | step  150/10000 | loss 5.276190 (-0.14z) | norm 0.7288 (-0.14z) | lr 1.00e-03 | 179473.81 ms | 60.0% bf16 MFU | 430 tok/s
2026-05-04 14:40:49 | step  160/10000 | loss 5.224572 (-0.05z) | norm 0.7665 (-0.05z) | lr 1.00e-03 | 190512.16 ms | 60.0% bf16 MFU | 432 tok/s
2026-05-04 14:41:00 | step  170/10000 | loss 5.104290 (-0.12z) | norm 0.8253 (-0.12z) | lr 1.00e-03 | 201702.84 ms | 60.0% bf16 MFU | 434 tok/s
2026-05-04 14:41:11 | step  180/10000 | loss 5.064143 (-0.04z) | norm 0.9258 (-0.04z) | lr 1.00e-03 | 212740.06 ms | 60.0% bf16 MFU | 435 tok/s
2026-05-04 14:41:23 | step  190/10000 | loss 5.004972 (-0.06z) | norm 0.8852 (-0.06z) | lr 1.00e-03 | 224522.36 ms | 60.0% bf16 MFU | 435 tok/s
2026-05-04 14:41:35 | step  200/10000 | loss 4.840600 (-0.16z) | norm 0.8442 (-0.16z) | lr 1.00e-03 | 236631.88 ms | 60.0% bf16 MFU | 434 tok/s
2026-05-04 14:41:47 | step  210/10000 | loss 4.878980 (+0.04z) | norm 0.8591 (+0.04z) | lr 1.00e-03 | 248387.85 ms | 60.0% bf16 MFU | 434 tok/s
2026-05-04 14:41:59 | step  220/10000 | loss 4.839026 (-0.04z) | norm 0.8605 (-0.04z) | lr 1.00e-03 | 260407.80 ms | 60.0% bf16 MFU | 434 tok/s
2026-05-04 14:42:12 | step  230/10000 | loss 4.797831 (-0.04z) | norm 0.9404 (-0.04z) | lr 1.00e-03 | 273254.24 ms | 60.0% bf16 MFU | 432 tok/s
2026-05-04 14:42:24 | step  240/10000 | loss 4.695076 (-0.10z) | norm 0.9927 (-0.10z) | lr 1.00e-03 | 285755.31 ms | 60.0% bf16 MFU | 431 tok/s
2026-05-04 14:42:37 | step  250/10000 | loss 4.708679 (+0.01z) | norm 0.9779 (+0.01z) | lr 1.00e-03 | 298451.18 ms | 60.0% bf16 MFU | 430 tok/s
2026-05-04 14:42:50 | step  260/10000 | loss 4.690611 (-0.02z) | norm 0.9101 (-0.02z) | lr 1.00e-03 | 311342.43 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:43:03 | step  270/10000 | loss 4.576964 (-0.11z) | norm 0.9836 (-0.11z) | lr 1.00e-03 | 324718.10 ms | 60.0% bf16 MFU | 427 tok/s
2026-05-04 14:43:17 | step  280/10000 | loss 4.510950 (-0.07z) | norm 1.1143 (-0.07z) | lr 1.00e-03 | 338326.45 ms | 60.0% bf16 MFU | 425 tok/s
2026-05-04 14:43:29 | step  290/10000 | loss 4.586329 (+0.08z) | norm 1.0503 (+0.08z) | lr 1.00e-03 | 350202.22 ms | 60.0% bf16 MFU | 425 tok/s
2026-05-04 14:43:40 | step  300/10000 | loss 4.512451 (-0.07z) | norm 0.9719 (-0.07z) | lr 1.00e-03 | 361464.60 ms | 60.0% bf16 MFU | 426 tok/s
2026-05-04 14:43:51 | step  310/10000 | loss 4.468702 (-0.04z) | norm 1.1043 (-0.04z) | lr 1.00e-03 | 372647.08 ms | 60.0% bf16 MFU | 427 tok/s
2026-05-04 14:44:03 | step  320/10000 | loss 4.427707 (-0.04z) | norm 1.3409 (-0.04z) | lr 1.00e-03 | 384214.66 ms | 60.0% bf16 MFU | 427 tok/s
2026-05-04 14:44:14 | step  330/10000 | loss 4.406521 (-0.02z) | norm 1.1902 (-0.02z) | lr 1.00e-03 | 395405.43 ms | 60.0% bf16 MFU | 428 tok/s
2026-05-04 14:44:26 | step  340/10000 | loss 4.340779 (-0.07z) | norm 1.1662 (-0.07z) | lr 1.00e-03 | 407186.14 ms | 60.0% bf16 MFU | 428 tok/s
2026-05-04 14:44:37 | step  350/10000 | loss 4.314247 (-0.03z) | norm 1.0941 (-0.03z) | lr 1.00e-03 | 418504.92 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:44:49 | step  360/10000 | loss 4.369273 (+0.06z) | norm 1.1833 (+0.06z) | lr 1.00e-03 | 430018.06 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:45:00 | step  370/10000 | loss 4.337414 (-0.03z) | norm 1.2574 (-0.03z) | lr 1.00e-03 | 441304.87 ms | 60.0% bf16 MFU | 430 tok/s
2026-05-04 14:45:11 | step  380/10000 | loss 4.328847 (-0.01z) | norm 1.1782 (-0.01z) | lr 1.00e-03 | 452542.36 ms | 60.0% bf16 MFU | 431 tok/s
2026-05-04 14:45:22 | step  390/10000 | loss 4.342051 (+0.01z) | norm 1.2784 (+0.01z) | lr 1.00e-03 | 463790.91 ms | 60.0% bf16 MFU | 431 tok/s
2026-05-04 14:45:34 | step  400/10000 | loss 4.194255 (-0.15z) | norm 1.0477 (-0.15z) | lr 1.00e-03 | 475100.12 ms | 60.0% bf16 MFU | 432 tok/s
2026-05-04 14:45:45 | step  410/10000 | loss 4.188337 (-0.01z) | norm 1.1660 (-0.01z) | lr 1.00e-03 | 486328.98 ms | 60.0% bf16 MFU | 432 tok/s
2026-05-04 14:45:56 | step  420/10000 | loss 4.229173 (+0.04z) | norm 1.2353 (+0.04z) | lr 1.00e-03 | 497675.27 ms | 60.0% bf16 MFU | 433 tok/s
2026-05-04 14:46:07 | step  430/10000 | loss 4.266688 (+0.04z) | norm 1.1175 (+0.04z) | lr 1.00e-03 | 508933.14 ms | 60.0% bf16 MFU | 433 tok/s
2026-05-04 14:46:19 | step  440/10000 | loss 4.186455 (-0.08z) | norm 1.0737 (-0.08z) | lr 1.00e-03 | 520052.56 ms | 60.0% bf16 MFU | 434 tok/s
2026-05-04 14:46:30 | step  450/10000 | loss 4.233275 (+0.05z) | norm 1.1226 (+0.05z) | lr 1.00e-03 | 531928.31 ms | 60.0% bf16 MFU | 434 tok/s
2026-05-04 14:46:43 | step  460/10000 | loss 4.208728 (-0.02z) | norm 1.2259 (-0.02z) | lr 1.00e-03 | 544453.32 ms | 60.0% bf16 MFU | 433 tok/s
2026-05-04 14:46:56 | step  470/10000 | loss 4.092826 (-0.12z) | norm 1.1402 (-0.12z) | lr 1.00e-03 | 556987.79 ms | 60.0% bf16 MFU | 432 tok/s
2026-05-04 14:47:08 | step  480/10000 | loss 4.100472 (+0.01z) | norm 1.2286 (+0.01z) | lr 1.00e-03 | 569270.20 ms | 60.0% bf16 MFU | 432 tok/s
2026-05-04 14:47:20 | step  490/10000 | loss 4.093727 (-0.01z) | norm 1.1608 (-0.01z) | lr 1.00e-03 | 581398.77 ms | 60.0% bf16 MFU | 432 tok/s
2026-05-04 14:47:32 | step  500/10000 | loss 4.145991 (+0.05z) | norm 1.2088 (+0.05z) | lr 1.00e-03 | 593302.77 ms | 60.0% bf16 MFU | 432 tok/s
2026-05-04 14:47:43 | step  510/10000 | loss 4.071595 (-0.07z) | norm 1.3051 (-0.07z) | lr 1.00e-03 | 604607.90 ms | 60.0% bf16 MFU | 432 tok/s
2026-05-04 14:47:54 | step  520/10000 | loss 4.084886 (+0.01z) | norm 1.2778 (+0.01z) | lr 1.00e-03 | 615870.61 ms | 60.0% bf16 MFU | 433 tok/s
2026-05-04 14:48:06 | step  530/10000 | loss 4.133907 (+0.05z) | norm 1.1454 (+0.05z) | lr 1.00e-03 | 627181.52 ms | 60.0% bf16 MFU | 433 tok/s
2026-05-04 14:48:17 | step  540/10000 | loss 4.033642 (-0.10z) | norm 1.0800 (-0.10z) | lr 1.00e-03 | 638377.22 ms | 60.0% bf16 MFU | 433 tok/s
2026-05-04 14:48:28 | step  550/10000 | loss 4.082393 (+0.05z) | norm 1.2565 (+0.05z) | lr 1.00e-03 | 649659.00 ms | 60.0% bf16 MFU | 434 tok/s
2026-05-04 14:48:39 | step  560/10000 | loss 3.982449 (-0.10z) | norm 1.2172 (-0.10z) | lr 1.00e-03 | 660930.87 ms | 60.0% bf16 MFU | 434 tok/s
2026-05-04 14:48:51 | step  570/10000 | loss 4.030721 (+0.05z) | norm 1.1852 (+0.05z) | lr 1.00e-03 | 672268.58 ms | 60.0% bf16 MFU | 434 tok/s
2026-05-04 14:49:02 | step  580/10000 | loss 4.028955 (-0.00z) | norm 1.2413 (-0.00z) | lr 1.00e-03 | 683849.72 ms | 60.0% bf16 MFU | 434 tok/s
2026-05-04 14:49:14 | step  590/10000 | loss 3.931427 (-0.10z) | norm 1.3435 (-0.10z) | lr 1.00e-03 | 695096.18 ms | 60.0% bf16 MFU | 435 tok/s
2026-05-04 14:49:27 | step  600/10000 | loss 4.046100 (+0.11z) | norm 1.1043 (+0.11z) | lr 1.00e-03 | 708486.46 ms | 60.0% bf16 MFU | 434 tok/s
2026-05-04 14:49:40 | step  610/10000 | loss 3.969247 (-0.08z) | norm 1.2893 (-0.08z) | lr 1.00e-03 | 721463.53 ms | 60.0% bf16 MFU | 433 tok/s
2026-05-04 14:49:53 | step  620/10000 | loss 3.957383 (-0.01z) | norm 1.4027 (-0.01z) | lr 1.00e-03 | 734612.72 ms | 60.0% bf16 MFU | 432 tok/s
2026-05-04 14:50:08 | step  630/10000 | loss 4.052402 (+0.10z) | norm 1.2685 (+0.10z) | lr 1.00e-03 | 749388.88 ms | 60.0% bf16 MFU | 431 tok/s
2026-05-04 14:50:21 | step  640/10000 | loss 3.975482 (-0.08z) | norm 1.2427 (-0.08z) | lr 1.00e-03 | 762634.77 ms | 60.0% bf16 MFU | 430 tok/s
2026-05-04 14:50:33 | step  650/10000 | loss 3.848517 (-0.13z) | norm 1.1864 (-0.13z) | lr 1.00e-03 | 774719.25 ms | 60.0% bf16 MFU | 430 tok/s
2026-05-04 14:50:46 | step  660/10000 | loss 3.941863 (+0.09z) | norm 1.2051 (+0.09z) | lr 1.00e-03 | 787071.57 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:50:58 | step  670/10000 | loss 3.874694 (-0.07z) | norm 1.3841 (-0.07z) | lr 1.00e-03 | 799305.08 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:51:10 | step  680/10000 | loss 3.885223 (+0.01z) | norm 1.2585 (+0.01z) | lr 1.00e-03 | 811883.23 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:51:23 | step  690/10000 | loss 3.979385 (+0.09z) | norm 1.3379 (+0.09z) | lr 1.00e-03 | 824136.44 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:51:35 | step  700/10000 | loss 3.971829 (-0.01z) | norm 1.4648 (-0.01z) | lr 1.00e-03 | 836339.25 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:51:46 | step  710/10000 | loss 3.930426 (-0.04z) | norm 1.3554 (-0.04z) | lr 1.00e-03 | 847832.00 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:51:59 | step  720/10000 | loss 3.875196 (-0.06z) | norm 1.3765 (-0.06z) | lr 1.00e-03 | 860340.49 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:52:11 | step  730/10000 | loss 3.805929 (-0.07z) | norm 1.2464 (-0.07z) | lr 1.00e-03 | 872834.14 ms | 60.0% bf16 MFU | 428 tok/s
2026-05-04 14:52:24 | step  740/10000 | loss 3.820781 (+0.01z) | norm 1.3040 (+0.01z) | lr 1.00e-03 | 885535.54 ms | 60.0% bf16 MFU | 428 tok/s
2026-05-04 14:52:36 | step  750/10000 | loss 3.887057 (+0.07z) | norm 1.4763 (+0.07z) | lr 1.00e-03 | 897927.10 ms | 60.0% bf16 MFU | 428 tok/s
2026-05-04 14:52:49 | step  760/10000 | loss 3.885127 (-0.00z) | norm 1.3122 (-0.00z) | lr 1.00e-03 | 910325.22 ms | 60.0% bf16 MFU | 428 tok/s
2026-05-04 14:53:01 | step  770/10000 | loss 3.855359 (-0.03z) | norm 1.3701 (-0.03z) | lr 1.00e-03 | 922822.70 ms | 60.0% bf16 MFU | 427 tok/s
2026-05-04 14:53:13 | step  780/10000 | loss 3.806393 (-0.05z) | norm 1.2119 (-0.05z) | lr 1.00e-03 | 934724.86 ms | 60.0% bf16 MFU | 427 tok/s
2026-05-04 14:53:25 | step  790/10000 | loss 3.878775 (+0.07z) | norm 1.2416 (+0.07z) | lr 1.00e-03 | 946057.87 ms | 60.0% bf16 MFU | 428 tok/s
2026-05-04 14:53:36 | step  800/10000 | loss 3.814861 (-0.06z) | norm 1.2754 (-0.06z) | lr 1.00e-03 | 957226.34 ms | 60.0% bf16 MFU | 428 tok/s
2026-05-04 14:53:47 | step  810/10000 | loss 3.843380 (+0.03z) | norm 1.3366 (+0.03z) | lr 1.00e-03 | 968530.22 ms | 60.0% bf16 MFU | 428 tok/s
2026-05-04 14:53:58 | step  820/10000 | loss 3.813046 (-0.03z) | norm 1.3156 (-0.03z) | lr 1.00e-03 | 979751.65 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:54:10 | step  830/10000 | loss 3.817100 (+0.00z) | norm 1.2097 (+0.00z) | lr 1.00e-03 | 991107.76 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:54:21 | step  840/10000 | loss 3.758600 (-0.06z) | norm 1.1792 (-0.06z) | lr 1.00e-03 | 1002466.55 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:54:33 | step  850/10000 | loss 3.728361 (-0.03z) | norm 1.3284 (-0.03z) | lr 1.00e-03 | 1014102.66 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:54:44 | step  860/10000 | loss 3.865416 (+0.14z) | norm 1.2994 (+0.14z) | lr 1.00e-03 | 1025333.78 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:54:56 | step  870/10000 | loss 3.845677 (-0.02z) | norm 1.4581 (-0.02z) | lr 1.00e-03 | 1037310.93 ms | 60.0% bf16 MFU | 429 tok/s
2026-05-04 14:55:07 | step  880/10000 | loss 3.759125 (-0.09z) | norm 1.3152 (-0.09z) | lr 1.00e-03 | 1048680.43 ms | 60.0% bf16 MFU | 430 tok/s
2026-05-04 14:55:18 | step  890/10000 | loss 3.818029 (+0.06z) | norm 1.2441 (+0.06z) | lr 1.00e-03 | 1059962.26 ms | 60.0% bf16 MFU | 430 tok/s
2026-05-04 14:55:30 | step  900/10000 | loss 3.798479 (-0.02z) | norm 1.3269 (-0.02z) | lr 1.00e-03 | 1071388.61 ms | 60.0% bf16 MFU | 430 tok/s
2026-05-04 14:55:41 | step  910/10000 | loss 3.785151 (-0.01z) | norm 1.5816 (-0.01z) | lr 1.00e-03 | 1082672.00 ms | 60.0% bf16 MFU | 430 tok/s
2026-05-04 14:55:53 | step  920/10000 | loss 3.695237 (-0.09z) | norm 1.4505 (-0.09z) | lr 1.00e-03 | 1094033.71 ms | 60.0% bf16 MFU | 431 tok/s
2026-05-04 14:56:05 | step  930/10000 | loss 3.798957 (+0.10z) | norm 1.4444 (+0.10z) | lr 1.00e-03 | 1106073.78 ms | 60.0% bf16 MFU | 430 tok/s
2026-05-04 14:56:16 | step  940/10000 | loss 3.737733 (-0.06z) | norm 1.2665 (-0.06z) | lr 1.00e-03 | 1117396.12 ms | 60.0% bf16 MFU | 431 tok/s
2026-05-04 14:56:27 | step  950/10000 | loss 3.741677 (+0.00z) | norm 1.3833 (+0.00z) | lr 1.00e-03 | 1128762.30 ms | 60.0% bf16 MFU | 431 tok/s
2026-05-04 14:56:39 | step  960/10000 | loss 3.827510 (+0.09z) | norm 1.3797 (+0.09z) | lr 1.00e-03 | 1140180.91 ms | 60.0% bf16 MFU | 431 tok/s
2026-05-04 14:56:50 | step  970/10000 | loss 3.766584 (-0.06z) | norm 1.4485 (-0.06z) | lr 1.00e-03 | 1151665.83 ms | 60.0% bf16 MFU | 431 tok/s
2026-05-04 14:57:02 | step  980/10000 | loss 3.741104 (-0.03z) | norm 1.2647 (-0.03z) | lr 1.00e-03 | 1163232.50 ms | 60.0% bf16 MFU | 431 tok/s
2026-05-04 14:57:14 | step  990/10000 | loss 3.694165 (-0.05z) | norm 1.3785 (-0.05z) | lr 1.00e-03 | 1175907.71 ms | 60.0% bf16 MFU | 431 tok/s
2026-05-04 14:57:27 | step 1000/10000 | loss 3.651606 (-0.04z) | norm 1.2958 (-0.04z) | lr 1.00e-03 | 1188369.28 ms | 60.0% bf16 MFU | 431 tok/s
2026-05-04 14:57:40 | step 1010/10000 | loss 3.781113 (+0.13z) | norm 1.3492 (+0.13z) | lr 1.00e-03 | 1201704.79 ms | 60.0% bf16 MFU | 430 tok/s
2026-05-04 14:57:59 | step 1020/10000 | loss 3.705041 (-0.08z) | norm 1.4179 (-0.08z) | lr 1.00e-03 | 1220313.50 ms | 60.0% bf16 MFU | 428 tok/s
2026-05-04 14:58:13 | step 1030/10000 | loss 3.704241 (-0.00z) | norm 1.3897 (-0.00z) | lr 1.00e-03 | 1234424.72 ms | 60.0% bf16 MFU | 427 tok/s
2026-05-04 14:58:26 | step 1040/10000 | loss 3.750603 (+0.05z) | norm 1.4084 (+0.05z) | lr 1.00e-03 | 1247238.88 ms | 60.0% bf16 MFU | 427 tok/s
2026-05-04 14:58:39 | step 1050/10000 | loss 3.779020 (+0.03z) | norm 1.4278 (+0.03z) | lr 1.00e-03 | 1260226.59 ms | 60.0% bf16 MFU | 426 tok/s
2026-05-04 14:58:52 | step 1060/10000 | loss 3.653060 (-0.13z) | norm 1.5602 (-0.13z) | lr 1.00e-03 | 1273200.17 ms | 60.0% bf16 MFU | 426 tok/s
2026-05-04 14:59:06 | step 1070/10000 | loss 3.720659 (+0.07z) | norm 1.3283 (+0.07z) | lr 1.00e-03 | 1287073.90 ms | 60.0% bf16 MFU | 426 tok/s
2026-05-04 14:59:18 | step 1080/10000 | loss 3.663023 (-0.06z) | norm 1.1879 (-0.06z) | lr 1.00e-03 | 1299751.11 ms | 60.0% bf16 MFU | 425 tok/s
2026-05-04 14:59:31 | step 1090/10000 | loss 3.656892 (-0.01z) | norm 1.4168 (-0.01z) | lr 1.00e-03 | 1312365.84 ms | 60.0% bf16 MFU | 425 tok/s
2026-05-04 14:59:46 | step 1100/10000 | loss 3.617486 (-0.04z) | norm 1.3855 (-0.04z) | lr 1.00e-03 | 1327086.33 ms | 60.0% bf16 MFU | 424 tok/s
2026-05-04 14:59:59 | step 1110/10000 | loss 3.671275 (+0.05z) | norm 1.4076 (+0.05z) | lr 1.00e-03 | 1340855.86 ms | 60.0% bf16 MFU | 424 tok/s
2026-05-04 15:00:12 | step 1120/10000 | loss 3.671899 (+0.00z) | norm 1.3070 (+0.00z) | lr 1.00e-03 | 1353739.44 ms | 60.0% bf16 MFU | 423 tok/s
2026-05-04 15:00:24 | step 1130/10000 | loss 3.640059 (-0.03z) | norm 1.3248 (-0.03z) | lr 1.00e-03 | 1365775.88 ms | 60.0% bf16 MFU | 423 tok/s
2026-05-04 15:00:36 | step 1140/10000 | loss 3.717279 (+0.08z) | norm 1.3523 (+0.08z) | lr 1.00e-03 | 1377873.36 ms | 60.0% bf16 MFU | 423 tok/s
2026-05-04 15:00:49 | step 1150/10000 | loss 3.663347 (-0.05z) | norm 1.3193 (-0.05z) | lr 1.00e-03 | 1390458.33 ms | 60.0% bf16 MFU | 423 tok/s
2026-05-04 15:01:02 | step 1160/10000 | loss 3.681363 (+0.02z) | norm 1.2806 (+0.02z) | lr 1.00e-03 | 1403391.90 ms | 60.0% bf16 MFU | 423 tok/s
2026-05-04 15:01:16 | step 1170/10000 | loss 3.641992 (-0.04z) | norm 1.3507 (-0.04z) | lr 1.00e-03 | 1417206.51 ms | 60.0% bf16 MFU | 423 tok/s
2026-05-04 15:01:29 | step 1180/10000 | loss 3.710226 (+0.07z) | norm 1.3113 (+0.07z) | lr 1.00e-03 | 1430015.60 ms | 60.0% bf16 MFU | 422 tok/s
2026-05-04 15:01:41 | step 1190/10000 | loss 3.662544 (-0.05z) | norm 1.3078 (-0.05z) | lr 1.00e-03 | 1442333.83 ms | 60.0% bf16 MFU | 422 tok/s
2026-05-04 15:01:53 | step 1200/10000 | loss 3.606754 (-0.06z) | norm 1.2411 (-0.06z) | lr 1.00e-03 | 1454755.98 ms | 60.0% bf16 MFU | 422 tok/s
2026-05-04 15:02:06 | step 1210/10000 | loss 3.602933 (-0.00z) | norm 1.4793 (-0.00z) | lr 1.00e-03 | 1467072.70 ms | 60.0% bf16 MFU | 422 tok/s
2026-05-04 15:02:19 | step 1220/10000 | loss 3.634384 (+0.03z) | norm 1.2908 (+0.03z) | lr 1.00e-03 | 1480145.41 ms | 60.0% bf16 MFU | 422 tok/s
2026-05-04 15:02:31 | step 1230/10000 | loss 3.621403 (-0.01z) | norm 1.4949 (-0.01z) | lr 1.00e-03 | 1492855.24 ms | 60.0% bf16 MFU | 422 tok/s
2026-05-04 15:02:45 | step 1240/10000 | loss 3.651283 (+0.03z) | norm 1.4613 (+0.03z) | lr 1.00e-03 | 1506324.47 ms | 60.0% bf16 MFU | 421 tok/s
2026-05-04 15:02:58 | step 1250/10000 | loss 3.650946 (-0.00z) | norm 1.4826 (-0.00z) | lr 1.00e-03 | 1519560.98 ms | 60.0% bf16 MFU | 421 tok/s
2026-05-04 15:03:13 | step 1260/10000 | loss 3.570591 (-0.08z) | norm 1.4759 (-0.08z) | lr 1.00e-03 | 1534242.02 ms | 60.0% bf16 MFU | 420 tok/s
2026-05-04 15:03:25 | step 1270/10000 | loss 3.596807 (+0.03z) | norm 1.2778 (+0.03z) | lr 1.00e-03 | 1546893.75 ms | 60.0% bf16 MFU | 420 tok/s
2026-05-04 15:03:39 | step 1280/10000 | loss 3.660119 (+0.06z) | norm 1.4496 (+0.06z) | lr 1.00e-03 | 1560958.53 ms | 60.0% bf16 MFU | 420 tok/s
2026-05-04 15:03:53 | step 1290/10000 | loss 3.613994 (-0.05z) | norm 1.4903 (-0.05z) | lr 1.00e-03 | 1574299.16 ms | 60.0% bf16 MFU | 419 tok/s
